source,author,title,description,url,urlToImage,publishedAt,content
"{'id': None, 'name': 'DIE WELT'}","Laurin Meyer, Philipp Vetter",Der Grund für den Nvidia-Kursrutsch und Japan ohne Yen-Risiko,"In der heutigen Folge von „Alles auf Aktien” sprechen die Finanzjournalisten Laurin Meyer und Philipp Vetter über den Zoll-Optimismus für BMW, Mercedes-Benz und Volkswagen, neue Übernahme-Fantasie bei Covestro und eine potenzielle Giganten-Partnerschaft zwisc…",https://www.welt.de/podcasts/alles-auf-aktien/article252191886/Boersen-Podcast-Nvidia-Das-steckt-hinter-dem-Kursrutsch-beim-Chipkonzern.html,https://img.welt.de/img/podcasts/alles-auf-aktien/mobile244546282/1261351807-ci16x9-w1200/meyer-vetter-DWO-Podcast-Teaser-AllesAufAktien-mit-2zu3-meyer-vetter-aw.jpg,2024-06-25T03:01:41Z,"Außerdem geht es um Porsche AG, Stellantis, Volvo, Nvidia, RXO, UPS, Britvic, Carlsberg, Qualcomm, Micron, TSMC, ASML, Infineon, Itochu, Marubeni, Mitsubishi, Mitsui &amp; Co, Sumitomo, iShares MSCI … [+438 chars]"
"{'id': None, 'name': 'DIE WELT'}","Holger Zschäpitz, Daniel Eckert",Die Millionen-Macher-Aktien und 17 künftige Stars aus der 2. Liga,"In der heutigen Folge von „Alles auf Aktien” sprechen die Finanzjournalisten Daniel Eckert und Holger Zschäpitz über eine US-Aktie, die Rekorde erzielt, obwohl die Heimatbörse zu hat, einen echten Schocker im Dax und einen unverhofften Profiteur der Encavis-Ü…",https://www.welt.de/podcasts/alles-auf-aktien/article252116712/Boersen-Podcast-Jahrhundertaktien-neben-Nvidia-diese-Papiere-haben-auch-das-Zeug-zum-Millionaersmacher.html,https://img.welt.de/img/podcasts/alles-auf-aktien/mobile244546174/0531356807-ci16x9-w1200/meyer-somm-DWO-Podcast-Teaser-AllesAufAktien-mit-2zu3-meyer-sommerfeld-aw.jpg,2024-06-20T02:58:40Z,"Außerdem geht es um iShares Global Clean Energy (WKN: A0MW0M), SMA Solar, Sartorius Vz., Verbio, Thyssenkrupp Nucera, Aixtron, Varta, HelloFresh, Evotec, BMW, Mercedes-Benz Group, Hypport, Encavis, M… [+654 chars]"
"{'id': None, 'name': 'kicker'}",kicker,Nach Teilübernahme: Nodwin kauft Freaks 4U Gaming,"Nachdem Nodwin Gaming bereits teilweise Freaks 4U Gaming gekauft hatte, folgt nun die komplette Übernahme: Rund 30,3 Millionen Euro kostet das Paket.",https://www.kicker.de/nach-teiluebernahme-nodwin-kauft-freaks-4u-gaming-1035088/artikel,https://derivates.kicker.de/image/upload/c_crop%2Cx_27%2Cy_0%2Cw_747%2Ch_420/w_1200%2Cq_auto/v1/2024/06/28/4d42a383-35c7-417d-9315-e478cbd2a0e3.jpeg,2024-06-28T13:08:01Z,"Nachdem Nodwin Gaming bereits teilweise Freaks 4U Gaming gekauft hatte, folgt nun die komplette Übernahme: Rund 30,3 Millionen Euro kostet das Paket. 
 Aus 13,5 Prozent werden 100 Prozent: Nur wenig… [+2091 chars]"
"{'id': None, 'name': 'tagesschau.de'}",tagesschau.de,Marktbericht: Mit neuem Schwung ins zweite Börsenhalbjahr?,Zuletzt war die Rally am deutschen Aktienmarkt ins Stocken geraten - doch zu Beginn des neues Halbjahres an der Börse dürfte es zunächst auch mit dem DAX wieder klar bergauf gehen.,https://www.tagesschau.de/wirtschaft/finanzen/marktberichte/marktbericht-dax-kurse-frankreich-wahl-boerse-dow-oel-gold-euro-aktien-100.html,https://images.tagesschau.de/image/098248ee-3798-4683-93ce-cf30ed6c129b/AAABjnQ3ypo/AAABjwnlFvA/16x9-1280/boerse-346.jpg,2024-07-01T05:32:09Z,"Stand: 01.07.2024 07:32 Uhr
Zuletzt war die Rally am deutschen Aktienmarkt ins Stocken geraten - doch zu Beginn des neues Halbjahres an der Börse dürfte es zunächst auch mit dem DAX wieder klar berg… [+3640 chars]"
"{'id': None, 'name': 'heise online'}",Ben Schwan,Bericht: Umsatz von Apple-Tochter Beats bei einer Milliarde US-Dollar im Jahr,Die Übernahme von Beats Music und Beats Electronics war Apples bislang größter Firmenerwerb. Der soll sich US-Medien zufolge durchaus gelohnt haben.,https://www.heise.de/news/Bericht-Umsatz-von-Apple-Tochter-Beats-bei-einer-Milliarde-US-Dollar-im-Jahr-9774923.html,https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/4/6/2/0/0/0/5/solobuds-109be5acf1ebdf2b.png,2024-06-24T07:57:00Z,"Einem Medienbericht zufolge ist Apple mit der Übernahme des Audioherstellers Beats, der auch einen Musikstreamingdienst einschloss, weiterhin sehr zufrieden. Beats Music (auch ""Beats by Dre"" genannt)… [+2362 chars]"
"{'id': None, 'name': 'tagesschau.de'}",tagesschau.de,Positive Nachrichten aus dem DAX,"Zwar wabern weiter Zinssorgen über das Parkett, doch von den DAX-Unternehmen kommen am Morgen gleich mehrere Impulse. Der deutsche Leitindex steht vor leichten Kursgewinnen.",https://www.tagesschau.de/wirtschaft/finanzen/marktberichte/marktbericht-dax-dow-oelpreis-gold-euro-100.html,https://images.tagesschau.de/image/1c4abe59-ac70-4248-b165-bac0c05109b6/AAABkDuNlE8/AAABjwnlFvA/16x9-1280/boerse-318.jpg,2024-06-26T05:38:51Z,"Stand: 26.06.2024 07:38 Uhr
Zwar wabern weiter Zinssorgen über das Parkett, doch von den DAX-Unternehmen kommen am Morgen gleich mehrere Impulse. Der deutsche Leitindex steht vor leichten Kursgewinn… [+3418 chars]"
"{'id': None, 'name': 'tagesschau.de'}",tagesschau.de,Marktbericht: DAX vor schwunglosem Wochenstart,Der DAX dürfte stabil in den Handel starten. Unsicherheiten dürften aber auch die neue Börsenwoche prägen. Denn die Lage in Frankreich und der Zollstreit mit China belasten die Aussichten.,https://www.tagesschau.de/wirtschaft/finanzen/marktberichte/marktbericht-dax-dow-geldanlage-finanzen-rendite-aktien-100.html,https://images.tagesschau.de/image/85918134-74fc-42bf-b695-1f93756f4f76/AAABjBWqlMk/AAABjwnlFvA/16x9-1280/boerse-frankfurt-192.jpg,2024-06-24T05:57:24Z,"Stand: 24.06.2024 07:57 Uhr
Der DAX dürfte stabil in den Handel starten. Unsicherheiten dürften aber auch die neue Börsenwoche prägen. Denn die Lage in Frankreich und der Zollstreit mit China belast… [+3942 chars]"
"{'id': None, 'name': 'Caschys Blog'}",Felix Frank,Home Assistant: Das ist die Roadmap für 2024,"Die Macher der Smart-Home-Plattform Home Assistant haben zum Halbjahr einen Ausblick auf das gegeben, was uns in diesem Jahr noch so erwarten wird. Stetig wird die Software weiterentwickelt. Die Open-Source-Software ermöglicht es Benutzern, verschiedene Gerät…",https://stadt-bremerhaven.de/home-assistant-das-ist-die-roadmap-fuer-2024/,https://stadt-bremerhaven.de/wp-content/uploads/2024/06/banner.jpeg,2024-06-14T08:03:37Z,"Die Macher der Smart-Home-Plattform Home Assistant haben zum Halbjahr einen Ausblick auf das gegeben, was uns in diesem Jahr noch so erwarten wird. Stetig wird die Software weiterentwickelt. Die Open… [+3992 chars]"
"{'id': None, 'name': 'DIE WELT'}",WELT,Rund 1000 Frauen erhalten Verhütungsmittel kostenlos,In Hamburg können von Armut betroffene Frauen kostenlos Verhütungsmittel bekommen. Die in der Stadt mitregierenden Grünen sprechen von einem Erfolgsmodell – und sehen den Bund in der Pflicht. Eine Schutzmaßnahme liegt bei der Kostenerstattung vorn.,https://www.welt.de/regionales/hamburg/article252165060/Sozialleistung-Rund-1000-Frauen-erhalten-Verhuetungsmittel-kostenlos.html,https://img.welt.de/img/regionales/hamburg/mobile252165058/4997931817-ci16x9-w1200/Menschen-mit-rotem-Kondom.jpg,2024-06-23T11:07:12Z,In Hamburg können von Armut betroffene Frauen kostenlos Verhütungsmittel bekommen. Die in der Stadt mitregierenden Grünen sprechen von einem Erfolgsmodell und sehen den Bund in der Pflicht. Eine Schu… [+2071 chars]
"{'id': 'focus', 'name': 'Focus'}",Von Autor Quirin Knospe (Hamburg),"Mehr Bewegung, weniger Zucker - Nicht mehr zeitgemäß: „Benjamin Blümchen“-Kita ändert ihren Namen",Eine Kita in Sachsen benennt sich wegen der zuckerliebenden Zeichentrickfigur „Benjamin Blümchen“ um. Die Stadtverwaltung sieht den Namen als nicht mehr zeitgemäß an.Von Autor Quirin Knospe (Hamburg),https://www.focus.de/panorama/welt/mehr-bewegung-weniger-zucker-nicht-mehr-zeitgemaess-benjamin-bluemchen-kita-in-sachsen-aendert-ihren-namen_id_260023222.html,https://p6.focus.de/img/kultur/kino_tv/id_259694771/benjamin-bluemchen-bekommt-neuen-sprecher.jpg?im=Crop%3D%280%2C111%2C1000%2C500%29%3BResize%3D%281200%2C627%29&impolicy=perceptual&quality=mediumHigh&hash=db04d0e240ac1c2fe7b66e79786cf3605ee6c4f62e60061a106e46e162d4a8b5,2024-06-10T13:16:44Z,Eine Kita in Sachsen benennt sich wegen der zuckerliebenden Zeichentrickfigur Benjamin Blümchen um. Die Stadtverwaltung sieht den Namen als nicht mehr zeitgemäß an.Eine Kindertagesstätte im sächsisch… [+2127 chars]
"{'id': None, 'name': 'Horizont.net'}",Jessica Becker (LZ),"Sportbusiness-Experte Schröder im Interview: ""Das Sponsoringumfeld Radsport wird durch Red Bull werthaltiger""","Die Übernahme des deutschen Profi-Radsportteams Bora-Hansgrohe durch Red Bull sorgt für sehr viel Aufmerksamkeit. Wie sich der Einstieg auf den Radsport als Sponsoringplattform auswirkt, erklärt Sportbusiness-Experte Stephan Schröder.",https://www.horizont.net/marketing/nachrichten/sportbusiness-experte-schroeder-das-sponsoringumfeld-radsport-wird-durch-red-bull-werthaltiger-220935,https://www.horizont.net/news/media/45/Stephan-Schrder-Oloqiqi-443248.jpeg,2024-07-01T02:44:00Z,"Die Übernahme des deutschen Profi-Radsportteams Bora-Hansgrohe durch Red Bull sorgt für sehr viel Aufmerksamkeit. Wie sich der Einstieg auf den Radsport als Sponsoringplattform auswirkt, erklärt Spor… [+332 chars]"
"{'id': None, 'name': 'Horizont.net'}",Klaus Janke,Was Social-Media-Fachleute sagen: Klappt das mit dem Werbe-Schwenk bei BeReal?,"Kehrtwende bei BeReal: Nach der Übernahme durch den Spieleanbieter Voodoo soll die Social-App künftig Werbeumsätze einfahren. Das Potenzial ist da, aber die Einbettung von Werbeformaten erfordert viel Fingerspitzengefühl. Und die Digitalriesen können das Konz…",https://www.horizont.net/medien/nachrichten/was-social-media-fachleute-sagen-klappt-das-mit-dem-werbe-schwenk-bei-bereal-220829,https://www.horizont.net/news/media/45/BeReal-Website--442792.jpeg,2024-07-02T02:00:00Z,"Kehrtwende bei BeReal: Nach der Übernahme durch den Spieleanbieter Voodoo soll die Social-App künftig Werbeumsätze einfahren. Das Potenzial ist da, aber die Einbettung von Werbeformaten erfordert vie… [+379 chars]"
"{'id': None, 'name': 'Basicthinking.de'}",Beatrice Bode,Laut Kununu: Das sind die 10 besten Arbeitgeber in Deutschland 2024,"Die Bewertungsplattform Kununu kürte kürzlich die „Most Wanted Employer“. In unserem wöchentlichen Ranking zeigen wir dir, welche Unternehmen laut der Online-Plattform aktuell als die zehn besten Arbeitgeber in Deutschland gelten. Unternehmenskultur, Karriere…",https://www.basicthinking.de/blog/2024/07/01/die-besten-arbeitgeber-deutschland-2024/,https://www.basicthinking.de/blog/wp-content/uploads/2024/07/besten-arbeitgeber-in-deutschland_neu.jpeg,2024-07-01T19:00:33Z,"Die Bewertungsplattform Kununu kürte kürzlich die „Most Wanted Employer“. In unserem wöchentlichen Ranking zeigen wir dir, welche Unternehmen laut der Online-Plattform aktuell als die zehn besten Arb… [+2123 chars]"
"{'id': 'die-zeit', 'name': 'Die Zeit'}",ZEIT ONLINE: News -,Verteidigung: Pistorius will Wehrerfassung und Pflichtfragebogen,"Hier finden Sie Informationen zu dem Thema „Verteidigung“. Lesen Sie jetzt „Pistorius-Plan: Wehrerfassung, Pflichtfragebogen, Musterung“.",https://www.zeit.de/news/2024-06/12/pistorius-will-wehrerfassung-und-pflichtfragebogen,https://img.zeit.de/news/2024-06/12/pistorius-will-wehrerfassung-und-pflichtfragebogen-image-group/wide__1300x731,2024-06-12T05:32:55Z,Verteidigungsminister Boris Pistorius will für ein neues Wehrpflichtmodell die vor 13 Jahren ausgesetzte Erfassung von Wehrfähigen wieder aufbauen. Zudem will der SPD-Politiker nach Informationen der… [+6335 chars]
"{'id': None, 'name': 'DIE WELT'}",WELT,BND wurde vom schnellen Vorrücken der Taliban überrascht,"Laut Aussagen der damaligen Vize-Präsidentin des Bundesnachrichtendienstes (BND) stützte sich die Behörde bei der Einschätzung der Kampfstärke der Taliban stark auf die USA. Damals, im Jahr 2021, habe das schnelle Vorrücken der Taliban den BND überrascht.",https://www.welt.de/politik/deutschland/article252357660/Afghanistan-BND-wurde-vom-schnellen-Vorruecken-der-Taliban-ueberrascht.html,https://img.welt.de/img/politik/deutschland/mobile252357680/1051354317-ci16x9-w1200/Neue-Vizepraesidentin-des-BND-Tanja-von-Uslar-Gleichen.jpg,2024-07-04T16:49:42Z,Der Bundesnachrichtendienst (BND) ist nach Darstellung der damaligen Vize-Präsidentin Tania Freiin von Uslar-Gleichen vom Tempo des Vormarschs der Taliban im August 2021 überrascht worden. Wir haben … [+1780 chars]
"{'id': None, 'name': 'Googlewatchblog.de'}",Jens,Android & ChromeOS: Google führt die bisher getrennten Betriebssysteme zusammen – alle Entwicklungen,Die beiden Betriebssysteme Android und ChromeOS werden von Google seit vielen Jahren vollkommen unabhängig voneinander entwickelt - aber das wird wohl nicht mehr lange so bleiben. In den letzten Wochen gab es einige interessante und auch eindeutige Entwicklun…,https://www.googlewatchblog.de/2024/06/android-chromeos-google-betriebssysteme/,https://www.googlewatchblog.de/wp-content/uploads/android-chrome-os.jpg,2024-06-15T12:30:17Z,Die beiden Betriebssysteme Android und ChromeOS werden von Google seit vielen Jahren vollkommen unabhängig voneinander entwickelt – aber das wird wohl nicht mehr lange so bleiben. In den letzten Woch… [+6458 chars]
"{'id': None, 'name': 'Faz.net'}",Johannes Ritter,UBS kommt ohne wettbewerbsrechtliche Auflagen davon,Nach der Übernahme der Credit Suisse muss die UBS in der Schweiz keine wettbewerbsrechtlichen Auflagen erfüllen. Den Firmenkunden dürfte das nicht gefallen.,https://www.faz.net/aktuell/wirtschaft/unternehmen/keine-fusionsauflagen-fuer-die-ubs-19799780.html,https://media1.faz.net/ppmedia/aktuell/1473558069/1.9799797/facebook_teaser/schweizer-grossbank-ubs-logo.jpg,2024-06-19T12:10:14Z,"Eigentlich hätte die für Kartellrechtsfälle zuständige Wettbewerbskommission (WEKO) die Fusion zunächst genau unter die Lupe nehmen müssen. Doch da es in diesem Fall darum ging, schnell zu handeln un… [+2282 chars]"
"{'id': None, 'name': 'Faz.net'}",dpa-AFX/mj.,Boeing kauft Zulieferer Spirit zurück,"Für knapp 4,7 Milliarden Dollar kauft Boeing den wichtigen US-Zulieferer Spirit Aerosystems. Für den Flugzeughersteller ist die Übernahme der ehemaligen Konzernsparte ein wichtiger Schritt zur Qualitätssicherung.",https://www.faz.net/aktuell/wirtschaft/boeing-kauft-zulieferer-spirit-zurueck-airbus-will-einige-werke-19825920.html,https://media0.faz.net/ppmedia/aktuell/wirtschaft/3259408686/1.9825924/facebook_teaser/der-zulieferer-spirit-wird.jpg,2024-07-01T07:50:43Z,"Schon länger wird kritisiert, die Abspaltung der einstigen Boeing-Sparte habe es schwer gemacht, die Qualitäts-Standards einzuhalten. Wenige Stunden zuvor hatte der Finanzdienst Bloomberg über Detail… [+3891 chars]"
"{'id': None, 'name': 'ComputerBase'}",Frank Hüber,Integration auch in TVs: LG übernimmt Smart-Home-Plattform Homey,"LG Electronics hat Athom übernommen, das Unternehmen hinter der Smart-Home-Plattform Homey, die schon vor dem herstellerübergreifenden Smart-Home-Standard Matter versucht hat, möglichst viele Standards und Übertragungstechniken zu vereinen. Homey soll tief in…",https://www.computerbase.de/2024-07/integration-auch-in-tvs-lg-uebernimmt-smart-home-plattform-homey/,https://pics.computerbase.de/1/1/3/1/1/6-9fd0a91441a715f4/article-1280x720.4c6874b4.jpg,2024-07-03T08:34:00Z,"LG Electronics hat Athom übernommen, das Unternehmen hinter der Smart-Home-Plattform Homey, die schon vor dem herstellerübergreifenden Smart-Home-Standard Matter versucht hat, möglichst viele Standar… [+1597 chars]"
"{'id': None, 'name': 'Faz.net'}",Alfons Kaiser,Pierre-Louis Mascia zeigt seine Mode zum ersten Mal auf dem Laufsteg,Pierre-Louis Mascia? Nicht einmal Modekennern sagt der Name etwas. Dabei ist der französische Designer die große Entdeckung der Herrenmodemesse Pitti Uomo. Könnte er eine würdige Nachfolge für Dries Van Noten sein?,https://www.faz.net/aktuell/stil/mode-design/pitti-uomo-in-florenz-an-dieser-mode-kann-man-sich-nicht-sattsehen-19788102.html,https://media1.faz.net/ppmedia/aktuell/3229957811/1.9788167/facebook_teaser/e5c83f2c-29d0-11ef-a1ca.jpg,2024-06-14T08:44:04Z,"Als Highlight der Woche ist eigentlich Marine Serre gesetzt gewesen. Deswegen später mehr zu Pierre-Louis Mascia. Die größte Herrenmodemesse der Welt hat Serre den Mittwochabend gegönnt, den besten Z… [+4797 chars]"
"{'id': None, 'name': 'Faz.net'}",dpa,"Pistorius will Wehrerfassung, Pflichtfragebogen und Musterung",Die Pläne des SPD-Verteidigungsministers sind ein erster Schritt hin zu einer neuen Wehrpflicht. Noch heute will Pistorius sie dem Verteidigungsausschuss des Bundestags und der Öffentlichkeit vorstellen.,https://www.faz.net/aktuell/politik/inland/wehrpflicht-modell-von-pistorius-pflichtfragebogen-und-musterung-19782691.html,https://media0.faz.net/ppmedia/aktuell/politik/2992815158/1.9781600/facebook_teaser/der-spd-politiker-boris.jpg,2024-06-12T05:47:04Z,"Der Vorschlag des SPD-Politikers ist damit ein erster Schritt hin zur möglichen Wiedereinführung einer neuen Wehrpflicht. Zugleich will Pistorius erst mal die Schritte einleiten, die noch in dieser L… [+5098 chars]"
